0.61998,1.3504,0,0,0,-0.0022
0.58412,1.2951,0.14883,-0.012596,0.0082031,-0.00059953
0.55032,1.242,0.28872,-0.021911,0.014156,0.00092121
0.51799,1.1904,0.42008,-0.010113,0.0064796,0.0012623
0.48678,1.14,0.54336,-0.0017739,0.0013368,0.00070441
0.45713,1.0912,0.65898,-0.010797,0.0074574,0.00016884
0.42916,1.0442,0.76732,-0.016484,0.011197,0.00024288
0.40242,0.99864,0.86874,-0.008028,0.0058466,0.00082999
0.37672,0.95426,0.96365,-0.0028146,0.0028479,0.0014753
0.35234,0.91141,1.0524,-0.0091926,0.0072804,0.0018536
0.32935,0.87018,1.1354,-0.01257,0.009538,0.0019737
0.30741,0.83023,1.2129,-0.0065251,0.0057809,0.0020441
0.2864,0.79145,1.2852,-0.0032774,0.0040339,0.0022337
0.26652,0.75406,1.3528,-0.0077264,0.0071538,0.00255
0.24775,0.71809,1.4157,-0.0096516,0.0084352,0.0028887
0.22988,0.68329,1.4744,-0.0053369,0.0057687,0.0031559
0.21283,0.6496,1.529,-0.0033147,0.0047386,0.0033394
0.19671,0.61715,1.5799,-0.0063755,0.0068733,0.0034871
0.18151,0.58594,1.6272,-0.0074037,0.0075271,0.0036447
0.16706,0.5558,1.6711,-0.0043237,0.0056113,0.0038197
0.15332,0.52668,1.712,-0.0030599,0.0049835,0.0039909
0.14035,0.49866,1.7499,-0.0051349,0.0063991,0.0041354
0.12814,0.47173,1.7851,-0.0056214,0.0066618,0.0042461
0.11656,0.44576,1.8177,-0.0034201,0.0052675,0.0043321
0.10557,0.42072,1.8479,-0.0026228,0.0048625,0.0044066
0.095226,0.39665,1.8759,-0.0040063,0.005767,0.0044751
0.085495,0.37353,1.9018,-0.0041763,0.0057963,0.0045336
0.07629,0.35128,1.9256,-0.0025997,0.0047681,0.0045757
0.067587,0.32985,1.9477,-0.0020885,0.0044861,0.0045999
0.059413,0.30928,1.968,-0.0029933,0.0050367,0.0046094
0.05174,0.28954,1.9867,-0.0029875,0.004936,0.0046078
0.044502,0.27057,2.0038,-0.0018552,0.0041685,0.0045967
0.037684,0.25233,2.0196,-0.0015195,0.0039557,0.0045764
0.031298,0.23485,2.034,-0.0020978,0.0042678,0.0045466
0.02532,0.21809,2.0472,-0.0020024,0.0041032,0.004507
0.019702,0.20201,2.0593,-0.0011867,0.0035242,0.0044582
0.014431,0.18658,2.0703,-0.00095968,0.0033528,0.0044019
0.0095134,0.17181,2.0803,-0.0013187,0.0035092,0.0043395
0.004926,0.15767,2.0893,-0.0011855,0.0033218,0.0042714
0.00063484,0.14412,2.0974,-0.00059622,0.0028813,0.0041978
-0.0033704,0.13115,2.1048,-0.00043775,0.0027374,0.004119
-0.0070895,0.11875,2.1114,-0.00065237,0.0027964,0.004036
-0.010541,0.10691,2.1173,-0.00051122,0.0026103,0.0039492
-0.013751,0.095578,2.1225,-8.4698e-05,0.0022732,0.0038593
-0.016727,0.084755,2.1271,2.9151e-05,0.0021503,0.0037669
-0.019472,0.07443,2.1311,-9.2731e-05,0.0021515,0.0036723
-0.022001,0.064583,2.1346,4.0071e-05,0.0019803,0.003576
-0.024334,0.05519,2.1376,0.00034888,0.0017216,0.0034783
-0.026477,0.046237,2.1401,0.00043233,0.0016165,0.0033795
-0.028435,0.037716,2.1423,0.00036806,0.0015865,0.0032803
-0.03022,0.02961,2.144,0.00048451,0.0014364,0.0031808
-0.031846,0.021898,2.1453,0.00070754,0.001238,0.0030814
-0.033321,0.014569,2.1463,0.00076911,0.001149,0.0029822
-0.034647,0.0076135,2.1471,0.00073896,0.0011049,0.0028837
-0.035836,0.0010167,2.1475,0.00083597,0.00097819,0.0027859
-0.036898,-0.0052383,2.1476,0.00099598,0.0008265,0.0026892
-0.037839,-0.011162,2.1475,0.0010409,0.00075254,0.0025936
-0.038663,-0.016764,2.1472,0.0010295,0.00070498,0.0024994
-0.039378,-0.022057,2.1467,0.0011068,0.00060113,0.0024068
-0.039993,-0.027054,2.1459,0.0012201,0.00048603,0.0023158
-0.040513,-0.031766,2.145,0.0012518,0.00042587,0.0022265
-0.040941,-0.036201,2.144,0.0012492,0.000381,0.0021391
-0.041285,-0.040371,2.1428,0.001308,0.00029823,0.0020537
-0.04155,-0.044287,2.1414,0.0013865,0.00021189,0.0019703
-0.041741,-0.047958,2.14,0.0014073,0.00016424,0.001889
-0.041862,-0.051392,2.1384,0.0014075,0.0001253,0.0018098
-0.041918,-0.0546,2.1368,0.0014499,6.1142e-05,0.0017327
-0.041913,-0.05759,2.135,0.0015022,-2.5603e-06,0.0016579
-0.041852,-0.060371,2.1332,0.0015138,-3.9092e-05,0.0015853
-0.041738,-0.062951,2.1313,0.0015132,-7.0779e-05,0.0015149
-0.041574,-0.065338,2.1294,0.0015415,-0.00011902,0.0014467
-0.041365,-0.06754,2.1274,0.0015739,-0.00016492,0.0013808
-0.041114,-0.069564,2.1254,0.0015779,-0.0001918,0.001317
